File_Name,Actor,Gender,Emotion,Intensity,Statement,Repetition
03-01-02-02-01-02-23.wav,23,M,calm,strong,1,2
03-01-02-02-02-01-23.wav,23,M,calm,strong,2,1
03-01-02-02-02-02-23.wav,23,M,calm,strong,2,2
03-01-03-01-01-01-23.wav,23,M,happy,normal,1,1
03-01-03-01-01-02-23.wav,23,M,happy,normal,1,2
03-01-03-01-02-01-23.wav,23,M,happy,normal,2,1
03-01-03-01-02-02-23.wav,23,M,happy,normal,2,2
03-01-03-02-01-01-23.wav,23,M,happy,strong,1,1
03-01-03-02-01-02-23.wav,23,M,happy,strong,1,2
03-01-03-02-02-01-23.wav,23,M,happy,strong,2,1
03-01-03-02-02-02-23.wav,23,M,happy,strong,2,2
03-01-04-01-01-01-23.wav,23,M,sad,normal,1,1
03-01-04-01-01-02-23.wav,23,M,sad,normal,1,2
03-01-04-01-02-01-23.wav,23,M,sad,normal,2,1
03-01-04-01-02-02-23.wav,23,M,sad,normal,2,2
03-01-04-02-01-01-23.wav,23,M,sad,strong,1,1
03-01-04-02-01-02-23.wav,23,M,sad,strong,1,2
03-01-04-02-02-01-23.wav,23,M,sad,strong,2,1
03-01-04-02-02-02-23.wav,23,M,sad,strong,2,2
03-01-05-01-01-01-23.wav,23,M,angry,normal,1,1
03-01-05-01-01-02-23.wav,23,M,angry,normal,1,2
03-01-05-01-02-01-23.wav,23,M,angry,normal,2,1
03-01-05-01-02-02-23.wav,23,M,angry,normal,2,2
03-01-05-02-01-01-23.wav,23,M,angry,strong,1,1
03-01-05-02-01-02-23.wav,23,M,angry,strong,1,2
03-01-05-02-02-01-23.wav,23,M,angry,strong,2,1
03-01-05-02-02-02-23.wav,23,M,angry,strong,2,2
03-01-06-01-01-01-23.wav,23,M,fearful,normal,1,1
03-01-06-01-01-02-23.wav,23,M,fearful,normal,1,2
03-01-06-01-02-01-23.wav,23,M,fearful,normal,2,1
03-01-06-01-02-02-23.wav,23,M,fearful,normal,2,2
03-01-06-02-01-01-23.wav,23,M,fearful,strong,1,1
03-01-06-02-01-02-23.wav,23,M,fearful,strong,1,2
03-01-06-02-02-01-23.wav,23,M,fearful,strong,2,1
03-01-06-02-02-02-23.wav,23,M,fearful,strong,2,2
03-01-07-01-01-01-23.wav,23,M,disgust,normal,1,1
03-01-07-01-01-02-23.wav,23,M,disgust,normal,1,2
03-01-07-01-02-01-23.wav,23,M,disgust,normal,2,1
03-01-07-01-02-02-23.wav,23,M,disgust,normal,2,2
03-01-07-02-01-01-23.wav,23,M,disgust,strong,1,1
03-01-07-02-01-02-23.wav,23,M,disgust,strong,1,2
03-01-07-02-02-01-23.wav,23,M,disgust,strong,2,1
03-01-07-02-02-02-23.wav,23,M,disgust,strong,2,2
03-01-08-01-01-01-23.wav,23,M,surprised,normal,1,1
03-01-08-01-01-02-23.wav,23,M,surprised,normal,1,2
03-01-08-01-02-01-23.wav,23,M,surprised,normal,2,1
03-01-08-01-02-02-23.wav,23,M,surprised,normal,2,2
03-01-08-02-01-01-23.wav,23,M,surprised,strong,1,1
03-01-08-02-01-02-23.wav,23,M,surprised,strong,1,2
03-01-08-02-02-01-23.wav,23,M,surprised,strong,2,1
03-01-08-02-02-02-23.wav,23,M,surprised,strong,2,2
03-01-01-01-01-01-24.wav,24,F,neutral,normal,1,1
03-01-01-01-01-02-24.wav,24,F,neutral,normal,1,2
03-01-01-01-02-01-24.wav,24,F,neutral,normal,2,1
03-01-01-01-02-02-24.wav,24,F,neutral,normal,2,2
03-01-02-01-01-01-24.wav,24,F,calm,normal,1,1
03-01-02-01-01-02-24.wav,24,F,calm,normal,1,2
03-01-02-01-02-01-24.wav,24,F,calm,normal,2,1
03-01-02-01-02-02-24.wav,24,F,calm,normal,2,2
03-01-02-02-01-01-24.wav,24,F,calm,strong,1,1
03-01-02-02-01-02-24.wav,24,F,calm,strong,1,2
03-01-02-02-02-01-24.wav,24,F,calm,strong,2,1
03-01-02-02-02-02-24.wav,24,F,calm,strong,2,2
03-01-03-01-01-01-24.wav,24,F,happy,normal,1,1
03-01-03-01-01-02-24.wav,24,F,happy,normal,1,2
03-01-03-01-02-01-24.wav,24,F,happy,normal,2,1
03-01-03-01-02-02-24.wav,24,F,happy,normal,2,2
03-01-03-02-01-01-24.wav,24,F,happy,strong,1,1
03-01-03-02-01-02-24.wav,24,F,happy,strong,1,2
03-01-03-02-02-01-24.wav,24,F,happy,strong,2,1
03-01-03-02-02-02-24.wav,24,F,happy,strong,2,2
03-01-04-01-01-01-24.wav,24,F,sad,normal,1,1
03-01-04-01-01-02-24.wav,24,F,sad,normal,1,2
03-01-04-01-02-01-24.wav,24,F,sad,normal,2,1
03-01-04-01-02-02-24.wav,24,F,sad,normal,2,2
03-01-04-02-01-01-24.wav,24,F,sad,strong,1,1
03-01-04-02-01-02-24.wav,24,F,sad,strong,1,2
03-01-04-02-02-01-24.wav,24,F,sad,strong,2,1
03-01-04-02-02-02-24.wav,24,F,sad,strong,2,2
03-01-05-01-01-01-24.wav,24,F,angry,normal,1,1
03-01-05-01-01-02-24.wav,24,F,angry,normal,1,2
03-01-05-01-02-01-24.wav,24,F,angry,normal,2,1
03-01-05-01-02-02-24.wav,24,F,angry,normal,2,2
03-01-05-02-01-01-24.wav,24,F,angry,strong,1,1
03-01-05-02-01-02-24.wav,24,F,angry,strong,1,2
03-01-05-02-02-01-24.wav,24,F,angry,strong,2,1
03-01-05-02-02-02-24.wav,24,F,angry,strong,2,2
03-01-06-01-01-01-24.wav,24,F,fearful,normal,1,1
03-01-06-01-01-02-24.wav,24,F,fearful,normal,1,2
03-01-06-01-02-01-24.wav,24,F,fearful,normal,2,1
03-01-06-01-02-02-24.wav,24,F,fearful,normal,2,2
03-01-06-02-01-01-24.wav,24,F,fearful,strong,1,1
03-01-06-02-01-02-24.wav,24,F,fearful,strong,1,2
03-01-06-02-02-01-24.wav,24,F,fearful,strong,2,1
03-01-06-02-02-02-24.wav,24,F,fearful,strong,2,2
03-01-07-01-01-01-24.wav,24,F,disgust,normal,1,1
03-01-07-01-01-02-24.wav,24,F,disgust,normal,1,2
03-01-07-01-02-01-24.wav,24,F,disgust,normal,2,1
03-01-07-01-02-02-24.wav,24,F,disgust,normal,2,2
03-01-07-02-01-01-24.wav,24,F,disgust,strong,1,1
03-01-07-02-01-02-24.wav,24,F,disgust,strong,1,2
03-01-07-02-02-01-24.wav,24,F,disgust,strong,2,1
03-01-07-02-02-02-24.wav,24,F,disgust,strong,2,2
03-01-08-01-01-01-24.wav,24,F,surprised,normal,1,1
03-01-08-01-01-02-24.wav,24,F,surprised,normal,1,2
03-01-08-01-02-01-24.wav,24,F,surprised,normal,2,1
03-01-08-01-02-02-24.wav,24,F,surprised,normal,2,2
03-01-08-02-01-01-24.wav,24,F,surprised,strong,1,1
03-01-08-02-01-02-24.wav,24,F,surprised,strong,1,2
03-01-08-02-02-01-24.wav,24,F,surprised,strong,2,1
03-01-08-02-02-02-24.wav,24,F,surprised,strong,2,2
